TOW [0.001 s],WNc [w],Type,AutoBase,Flag2D,Error,Latitude [rad],Longitude [rad],Height [m],Undulation [m],Vn [m/s],Ve [m/s],Vu [m/s],COG [°],RxClkBias [ms],RxClkDrift [ppm],TimeSystem,Datum,NrSV,LC,FC,I,AI,PA,DiffCorrType,ReferenceID,MeanCorrAge [0.01 s],SignalInfo,RAIM integrity flag,Integrity failed,Storm Flag,Accuracy limit exceeded,NrBases,SeedAge [s],SeedType,Latency [0.0001 s],HAccuracy [0.01 m],VAccuracy [0.01 m],Misc,Baseline,Phase center variation,SIGIL,RTCMV,PPVTAge,ARPMarkerOffset
384558800,2355,1,0,0,0,0.887346016762,0.076633130774,115.991,47.352,-0.001,-0.001,0.000,NaN,-0.020624,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,263,409,80,0,0,0,0,1,1
384558900,2355,1,0,0,0,0.887346016908,0.076633130984,115.991,47.352,-0.000,-0.002,-0.002,NaN,-0.020629,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,83,264,411,80,0,0,0,0,1,1
384559000,2355,1,0,0,0,0.887346017305,0.076633131319,115.992,47.352,-0.000,0.000,-0.000,NaN,-0.020633,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,109,265,414,96,0,0,0,0,2,1
384559100,2355,1,0,0,0,0.887346017346,0.076633131392,115.994,47.352,-0.000,0.001,0.002,NaN,-0.020638,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,88,267,417,80,0,0,0,0,1,1
384559200,2355,1,0,0,0,0.887346017340,0.076633131571,115.996,47.352,0.000,-0.002,0.002,NaN,-0.020642,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,96,269,419,80,0,0,0,0,1,1
384559300,2355,1,0,0,0,0.887346017354,0.076633131768,116.000,47.352,0.000,-0.002,0.004,NaN,-0.020647,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,79,269,421,80,0,0,0,0,1,1
384559400,2355,1,0,0,0,0.887346017288,0.076633132070,116.001,47.352,-0.002,0.001,0.004,NaN,-0.020651,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,104,269,421,80,0,0,0,0,1,1
384559500,2355,1,0,0,0,0.887346017600,0.076633132348,116.001,47.352,-0.000,0.002,-0.000,NaN,-0.020656,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,93,269,420,96,0,0,0,0,2,1
384559600,2355,1,0,0,0,0.887346017686,0.076633132573,116.002,47.352,0.004,0.001,-0.002,NaN,-0.020660,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,268,418,80,0,0,0,0,1,1
384559700,2355,1,0,0,0,0.887346017511,0.076633132534,116.001,47.352,0.001,-0.001,0.001,NaN,-0.020665,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,89,267,417,80,0,0,0,0,1,1
384559800,2355,1,0,0,0,0.887346017774,0.076633132637,116.001,47.352,-0.002,-0.001,0.002,NaN,-0.020669,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,106,266,416,80,0,0,0,0,1,1
384559900,2355,1,0,0,0,0.887346017940,0.076633132784,116.000,47.352,0.000,-0.001,0.000,NaN,-0.020674,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,82,266,415,80,0,0,0,0,1,1
384560000,2355,1,0,0,0,0.887346017974,0.076633132975,116.001,47.352,0.001,0.000,-0.000,NaN,-0.020678,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,108,265,414,96,0,0,0,0,2,1
384560100,2355,1,0,0,0,0.887346017945,0.076633133135,116.003,47.352,-0.001,0.001,0.000,NaN,-0.020683,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,82,265,413,80,0,0,0,0,1,1
384560200,2355,1,0,0,0,0.887346018221,0.076633133408,116.005,47.352,-0.001,0.002,0.001,NaN,-0.020687,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,97,265,413,80,0,0,0,0,1,1
384560300,2355,1,0,0,0,0.887346018553,0.076633133601,116.005,47.352,0.002,0.002,0.002,NaN,-0.020692,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,88,265,414,80,0,0,0,0,1,1
384560400,2355,1,0,0,0,0.887346018375,0.076633133944,116.002,47.352,0.003,0.001,-0.002,NaN,-0.020696,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,114,266,414,80,0,0,0,0,1,1
384560500,2355,1,0,0,0,0.887346018388,0.076633134059,116.004,47.352,-0.000,0.000,-0.004,NaN,-0.020701,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,100,266,415,96,0,0,0,0,2,1
384560600,2355,1,0,0,0,0.887346018368,0.076633134265,116.006,47.352,-0.001,0.000,0.001,NaN,-0.020705,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,104,267,416,80,0,0,0,0,1,1
384560700,2355,1,0,0,0,0.887346018657,0.076633134125,116.008,47.352,0.002,-0.001,0.003,NaN,-0.020710,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,94,268,417,80,0,0,0,0,1,1
384560800,2355,1,0,0,0,0.887346018322,0.076633134347,116.009,47.352,0.003,-0.002,0.004,NaN,-0.020714,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,107,268,418,80,0,0,0,0,1,1
384560900,2355,1,0,0,0,0.887346017674,0.076633134602,116.002,47.352,-0.003,-0.000,-0.002,NaN,-0.020719,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,89,269,418,80,0,0,0,0,1,1
384561000,2355,1,0,0,0,0.887346018008,0.076633134631,116.006,47.352,-0.003,0.000,-0.005,NaN,-0.020723,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,105,269,419,96,0,0,0,0,2,1
384561100,2355,1,0,0,0,0.887346018544,0.076633134939,116.008,47.352,0.005,0.001,0.002,NaN,-0.020728,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,79,269,419,80,0,0,0,0,1,1
384561200,2355,1,0,0,0,0.887346018489,0.076633135099,116.007,47.352,0.006,0.002,0.003,NaN,-0.020732,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,88,269,419,80,0,0,0,0,1,1
384561300,2355,1,0,0,0,0.887346018254,0.076633135103,116.006,47.352,0.000,-0.000,-0.001,NaN,-0.020737,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,87,269,419,80,0,0,0,0,1,1
384561400,2355,1,0,0,0,0.887346018153,0.076633135252,116.005,47.352,-0.004,-0.003,-0.001,NaN,-0.020741,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,101,269,419,80,0,0,0,0,1,1
384561500,2355,1,0,0,0,0.887346018699,0.076633135461,116.007,47.352,-0.001,-0.001,-0.001,NaN,-0.020746,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,91,269,419,96,0,0,0,0,2,1
384561600,2355,1,0,0,0,0.887346018838,0.076633135535,116.009,47.352,0.004,0.001,-0.000,NaN,-0.020750,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,94,268,418,80,0,0,0,0,1,1
384561700,2355,1,0,0,0,0.887346018884,0.076633135806,116.010,47.352,0.002,0.001,-0.001,NaN,-0.020755,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,90,268,418,80,0,0,0,0,1,1
384561800,2355,1,0,0,0,0.887346018713,0.076633135721,116.011,47.352,-0.003,0.001,-0.003,NaN,-0.020759,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,100,268,418,80,0,0,0,0,1,1
384561900,2355,1,0,0,0,0.887346019030,0.076633135809,116.014,47.352,-0.004,-0.001,-0.001,NaN,-0.020764,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,79,268,418,80,0,0,0,0,1,1
384562100,2355,1,0,0,0,0.887346019595,0.076633135911,116.018,47.352,0.003,-0.001,-0.002,NaN,-0.020773,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,80,267,418,80,0,0,0,0,1,1
384562200,2355,1,0,0,0,0.887346019456,0.076633135954,116.017,47.352,-0.000,0.002,-0.003,NaN,-0.020777,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,267,418,80,0,0,0,0,1,1
384562300,2355,1,0,0,0,0.887346019467,0.076633135944,116.020,47.352,-0.005,0.002,-0.003,NaN,-0.020782,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,91,267,417,80,0,0,0,0,1,1
384562400,2355,1,0,0,0,0.887346019764,0.076633135732,116.021,47.352,-0.003,-0.000,-0.001,NaN,-0.020786,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,94,267,417,80,0,0,0,0,1,1
384562500,2355,1,0,0,0,0.887346020245,0.076633135848,116.022,47.352,0.002,-0.001,-0.001,NaN,-0.020791,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,91,266,416,96,0,0,0,0,2,1
384562600,2355,1,0,0,0,0.887346020023,0.076633135808,116.022,47.352,0.003,0.000,-0.001,NaN,-0.020795,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,98,266,414,80,0,0,0,0,1,1
384562700,2355,1,0,0,0,0.887346019747,0.076633136049,116.021,47.352,-0.001,0.001,-0.000,NaN,-0.020800,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,84,265,413,80,0,0,0,0,1,1
384562800,2355,1,0,0,0,0.887346019708,0.076633135956,116.019,47.352,-0.002,0.001,-0.002,NaN,-0.020804,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,98,264,412,80,0,0,0,0,1,1
384562900,2355,1,0,0,0,0.887346019725,0.076633135892,116.018,47.352,-0.000,-0.001,-0.003,NaN,-0.020809,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,80,263,410,80,0,0,0,0,1,1
384563000,2355,1,0,0,0,0.887346020094,0.076633136091,116.018,47.352,0.003,-0.000,-0.002,NaN,-0.020813,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,98,262,408,96,0,0,0,0,2,1
384563100,2355,1,0,0,0,0.887346019799,0.076633135984,116.021,47.352,0.003,0.002,0.001,NaN,-0.020818,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,88,261,407,80,0,0,0,0,1,1
384563200,2355,1,0,0,0,0.887346019751,0.076633135981,116.023,47.352,0.000,0.001,0.001,NaN,-0.020822,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,261,407,80,0,0,0,0,1,1
384563300,2355,1,0,0,0,0.887346019448,0.076633135717,116.024,47.352,-0.003,-0.001,0.000,NaN,-0.020827,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,89,261,407,80,0,0,0,0,1,1
384563400,2355,1,0,0,0,0.887346019323,0.076633135726,116.026,47.352,-0.004,-0.002,-0.001,NaN,-0.020831,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,104,262,407,80,0,0,0,0,1,1
384563500,2355,1,0,0,0,0.887346019626,0.076633135831,116.028,47.352,0.001,0.000,-0.001,NaN,-0.020836,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,90,263,407,96,0,0,0,0,2,1
384563600,2355,1,0,0,0,0.887346019539,0.076633135845,116.028,47.352,0.002,0.003,-0.002,NaN,-0.020840,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,99,264,408,80,0,0,0,0,1,1
384563700,2355,1,0,0,0,0.887346019477,0.076633135831,116.029,47.352,-0.000,0.001,-0.000,NaN,-0.020845,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,82,264,408,80,0,0,0,0,1,1
384563800,2355,1,0,0,0,0.887346019333,0.076633135794,116.028,47.352,-0.001,-0.001,-0.000,NaN,-0.020849,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,98,264,409,80,0,0,0,0,1,1
384563900,2355,1,0,0,0,0.887346019358,0.076633135860,116.030,47.352,-0.002,-0.001,-0.001,NaN,-0.020854,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,79,264,409,80,0,0,0,0,1,1
384564000,2355,1,0,0,0,0.887346019835,0.076633135998,116.032,47.352,0.001,0.001,0.001,NaN,-0.020858,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,104,263,408,96,0,0,0,0,2,1
384564100,2355,1,0,0,0,0.887346019386,0.076633135884,116.031,47.352,0.002,0.001,0.002,NaN,-0.020863,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,92,263,408,80,0,0,0,0,1,1
384564200,2355,1,0,0,0,0.887346019160,0.076633135844,116.031,47.352,-0.002,-0.001,0.001,NaN,-0.020867,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,100,263,408,80,0,0,0,0,1,1
384564300,2355,1,0,0,0,0.887346019122,0.076633135892,116.030,47.352,-0.001,-0.000,-0.000,NaN,-0.020871,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,90,263,408,80,0,0,0,0,1,1
384564400,2355,1,0,0,0,0.887346018700,0.076633135898,116.031,47.352,-0.001,0.002,0.000,NaN,-0.020876,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,99,263,408,80,0,0,0,0,1,1
384564500,2355,1,0,0,0,0.887346018525,0.076633136078,116.030,47.352,-0.002,0.003,0.000,NaN,-0.020880,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,91,263,408,96,0,0,0,0,2,1
384564600,2355,1,0,0,0,0.887346018617,0.076633135817,116.032,47.352,0.001,0.001,-0.001,NaN,-0.020885,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,98,263,408,80,0,0,0,0,1,1
384564700,2355,1,0,0,0,0.887346018425,0.076633135863,116.031,47.352,0.004,-0.002,-0.002,NaN,-0.020889,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,87,263,408,80,0,0,0,0,1,1
384564800,2355,1,0,0,0,0.887346018070,0.076633135798,116.031,47.352,0.001,-0.001,-0.001,NaN,-0.020894,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,99,263,408,80,0,0,0,0,1,1
384564900,2355,1,0,0,0,0.887346017645,0.076633135906,116.029,47.352,-0.003,0.000,-0.003,NaN,-0.020898,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,86,263,408,80,0,0,0,0,1,1
384565000,2355,1,0,0,0,0.887346017430,0.076633135852,116.029,47.352,-0.003,0.001,-0.004,NaN,-0.020903,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,113,263,408,96,0,0,0,0,2,1
384565100,2355,1,0,0,0,0.887346017605,0.076633135876,116.029,47.352,0.001,0.002,-0.004,NaN,-0.020907,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,92,262,407,80,0,0,0,0,1,1
384565200,2355,1,0,0,0,0.887346017664,0.076633135667,116.031,47.352,0.003,0.001,-0.002,NaN,-0.020912,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,262,406,80,0,0,0,0,1,1
384565300,2355,1,0,0,0,0.887346017263,0.076633135564,116.031,47.352,0.000,-0.002,-0.001,NaN,-0.020916,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,92,262,406,80,0,0,0,0,1,1
384565400,2355,1,0,0,0,0.887346017237,0.076633135546,116.032,47.352,-0.002,-0.001,-0.003,NaN,-0.020921,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,107,261,405,80,0,0,0,0,1,1
384565500,2355,1,0,0,0,0.887346017411,0.076633135531,116.034,47.352,0.000,0.001,-0.002,NaN,-0.020925,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,90,261,405,96,0,0,0,0,2,1
384565600,2355,1,0,0,0,0.887346017324,0.076633135668,116.035,47.352,0.002,0.002,-0.001,NaN,-0.020929,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,94,261,404,80,0,0,0,0,1,1
384565700,2355,1,0,0,0,0.887346016913,0.076633135571,116.034,47.352,-0.001,0.000,-0.002,NaN,-0.020934,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,88,261,404,80,0,0,0,0,1,1
384565800,2355,1,0,0,0,0.887346017068,0.076633135833,116.036,47.352,-0.002,-0.001,-0.001,NaN,-0.020938,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,97,261,404,80,0,0,0,0,1,1
384565900,2355,1,0,0,0,0.887346016938,0.076633135984,116.037,47.352,0.000,0.002,0.002,NaN,-0.020943,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,88,261,404,80,0,0,0,0,1,1
384566000,2355,1,0,0,0,0.887346016610,0.076633136000,116.036,47.352,-0.002,0.002,0.000,NaN,-0.020947,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,111,261,404,96,0,0,0,0,2,1
384566100,2355,1,0,0,0,0.887346016588,0.076633135761,116.039,47.352,-0.002,-0.001,-0.001,NaN,-0.020952,-0.044,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,86,261,404,80,0,0,0,0,1,1
384566200,2355,1,0,0,0,0.887346016610,0.076633135703,116.042,47.352,0.003,-0.003,0.002,NaN,-0.020956,-0.044,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,101,261,404,80,0,0,0,0,1,1
384566300,2355,1,0,0,0,0.887346016262,0.076633135703,116.041,47.352,0.003,-0.000,0.000,NaN,-0.020960,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,84,262,404,80,0,0,0,0,1,1
384566400,2355,1,0,0,0,0.887346016137,0.076633135585,116.042,47.352,0.000,0.001,-0.005,NaN,-0.020965,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,263,405,80,0,0,0,0,1,1
384566500,2355,1,0,0,0,0.887346015712,0.076633135698,116.043,47.352,-0.001,0.001,-0.004,NaN,-0.020969,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,90,264,406,96,0,0,0,0,2,1
384566600,2355,1,0,0,0,0.887346015532,0.076633135594,116.047,47.352,-0.004,0.001,-0.000,NaN,-0.020974,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,94,265,408,80,0,0,0,0,1,1
384566700,2355,1,0,0,0,0.887346015634,0.076633135726,116.050,47.352,-0.003,0.001,0.002,NaN,-0.020978,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,85,266,409,80,0,0,0,0,1,1
384566800,2355,1,0,0,0,0.887346015255,0.076633135717,116.050,47.352,-0.002,0.001,0.000,NaN,-0.020983,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,111,267,410,80,0,0,0,0,1,1
384566900,2355,1,0,0,0,0.887346015311,0.076633135556,116.053,47.352,-0.002,-0.002,-0.002,NaN,-0.020987,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,86,267,411,80,0,0,0,0,1,1
384567000,2355,1,0,0,0,0.887346015369,0.076633135659,116.053,47.352,0.002,-0.002,-0.003,NaN,-0.020992,-0.044,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,109,266,410,96,0,0,0,0,2,1
384567100,2355,1,0,0,0,0.887346015508,0.076633135754,116.058,47.352,0.004,0.003,-0.000,NaN,-0.020996,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,91,265,410,80,0,0,0,0,1,1
384567200,2355,1,0,0,0,0.887346015340,0.076633135803,116.058,47.352,0.003,0.003,0.002,NaN,-0.021000,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,100,265,409,80,0,0,0,0,1,1
384567300,2355,1,0,0,0,0.887346015370,0.076633135831,116.059,47.352,0.002,0.000,0.001,NaN,-0.021005,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,96,264,408,80,0,0,0,0,1,1
384567400,2355,1,0,0,0,0.887346015233,0.076633135817,116.061,47.352,0.001,-0.001,0.000,NaN,-0.021009,-0.044,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,112,263,407,80,0,0,0,0,1,1
384567500,2355,1,0,0,0,0.887346014994,0.076633135895,116.059,47.352,-0.002,0.000,0.000,NaN,-0.021014,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,99,262,405,96,0,0,0,0,2,1
384567600,2355,1,0,0,0,0.887346014763,0.076633135910,116.062,47.352,-0.003,0.001,-0.001,NaN,-0.021018,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,111,261,404,80,0,0,0,0,1,1
384567700,2355,1,0,0,0,0.887346014615,0.076633135905,116.066,47.352,-0.001,0.000,0.001,NaN,-0.021023,-0.044,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,96,261,404,80,0,0,0,0,1,1
384567800,2355,1,0,0,0,0.887346014445,0.076633135993,116.065,47.352,0.002,-0.000,-0.001,NaN,-0.021027,-0.044,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,123,261,405,80,0,0,0,0,1,1
384567900,2355,1,0,0,0,0.887346014246,0.076633135992,116.068,47.352,0.003,-0.000,-0.003,NaN,-0.021031,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,100,261,405,80,0,0,0,0,1,1
384568000,2355,1,0,0,0,0.887346013940,0.076633135942,116.070,47.352,0.003,-0.002,-0.001,NaN,-0.021036,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,130,262,406,96,0,0,0,0,2,1
384568100,2355,1,0,0,0,0.887346013602,0.076633136052,116.069,47.352,-0.001,-0.001,-0.002,NaN,-0.021040,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,94,263,407,80,0,0,0,0,1,1
384568200,2355,1,0,0,0,0.887346013646,0.076633136111,116.070,47.352,-0.002,0.001,-0.004,NaN,-0.021045,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,115,263,408,80,0,0,0,0,1,1
384568300,2355,1,0,0,0,0.887346013469,0.076633136301,116.071,47.352,-0.002,0.002,-0.003,NaN,-0.021049,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,97,263,408,80,0,0,0,0,1,1
384568400,2355,1,0,0,0,0.887346013550,0.076633136377,116.074,47.352,-0.001,0.002,0.001,NaN,-0.021054,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,114,263,408,80,0,0,0,0,1,1
384568500,2355,1,0,0,0,0.887346013548,0.076633136412,116.073,47.352,0.001,0.002,-0.000,NaN,-0.021058,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,104,262,407,96,0,0,0,0,2,1
384568600,2355,1,0,0,0,0.887346013144,0.076633136486,116.073,47.352,-0.000,0.000,-0.002,NaN,-0.021063,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,111,261,405,80,0,0,0,0,1,1
384568700,2355,1,0,0,0,0.887346012833,0.076633136666,116.072,47.352,-0.005,0.001,-0.002,NaN,-0.021067,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,102,260,404,80,0,0,0,0,1,1
384568800,2355,1,0,0,0,0.887346012862,0.076633136772,116.073,47.352,-0.003,0.002,-0.003,NaN,-0.021071,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,123,260,404,80,0,0,0,0,1,1
384568900,2355,1,0,0,0,0.887346012883,0.076633136868,116.074,47.352,0.002,0.001,-0.003,NaN,-0.021076,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,93,260,403,80,0,0,0,0,1,1
384569000,2355,1,0,0,0,0.887346012813,0.076633136897,116.076,47.352,0.002,0.001,0.001,NaN,-0.021080,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,128,259,402,96,0,0,0,0,2,1
384569100,2355,1,0,0,0,0.887346012438,0.076633137103,116.075,47.352,-0.001,0.002,0.001,NaN,-0.021085,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,99,259,402,80,0,0,0,0,1,1
384569200,2355,1,0,0,0,0.887346012287,0.076633137056,116.074,47.352,-0.001,0.001,-0.005,NaN,-0.021089,-0.045,0,0,16,0,0,0,0,0,0,NaN,NaN,2228229,1,0,0,0,NaN,0,0,119,259,402,80,0,0,0,0,1,1
